build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,498,11397,445.2048785,39.48407476,70.10616829,1,2013,3,14,19,0,1,0.2,0.2,0.2,0.2,5,2,0,2,1,0,5
0,0,1,49,1,0,22,0,0,0,3,0,0,3,0,0,839,11398,445.1658186,39.48061063,70.10001755,1,2013,3,14,19,0,1,0.16666667,0.2,0.16666667,0.2,6,3,0,3,1,0,5
0,0,1,49,1,0,3,0,0,0,2,0,0,2,0,0,500,11398,445.1658186,39.48061063,70.10001755,1,2013,3,15,3,1,1,0.14285715,0.2,0.14285715,0.2,7,2,0,2,1,0,6
0,0,1,49,1,0,10,13,0,0,5,0,0,4,0,1,737,11403,445.847584,39.55099535,70.15697623,1,2013,3,15,18,0,1,0.125,0.2,0.125,0.2,8,5,1,5,1,0,6
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,500,11403,445.847584,39.55099535,70.15697623,1,2013,3,15,22,0,1,0.11111111,0.2,0.11111111,0.2,9,2,0,2,1,0,6
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,489,11403,445.847584,39.55099535,70.15697623,1,2013,3,15,22,0,1,0.1,0.2,0.1,0.2,10,2,0,2,1,0,6
0,0,1,49,2,0,21,0,0,0,3,0,0,2,0,1,729,11413,445.4569351,39.51634101,70.09550513,1,2013,3,16,5,1,1,0.09090909,0.2,0.09090909,0.2,11,9,1,5,1,0,7
0,1,1,49,1,0,10,0,0,0,1,0,0,1,0,0,26,11415,445.3788874,39.50941743,70.08322383,1,2013,3,16,12,0,0,0.083333336,0.2,0,0,0,1,0,1,1,0,7
0,0,1,49,1,0,9,0,0,0,2,0,0,2,0,0,512,11417,445.3008671,39.50249628,70.07094683,1,2013,3,16,17,0,0,0,0,0,0,0,2,0,2,1,0,7
0,0,1,49,1,0,5,0,0,0,2,0,0,2,0,0,648,11417,445.3008671,39.50249628,70.07094683,1,2013,3,17,7,1,1,0,0,0,0,1,2,0,2,1,0,1
0,0,1,49,1,0,13,0,0,0,2,0,0,2,0,0,491,11425,444.9890591,39.47483589,70.02188184,1,2013,3,17,23,0,1,0,0,0,0,2,2,0,2,1,0,1
0,0,1,49,1,0,3,0,0,0,2,0,0,2,0,0,502,11425,444.9890591,39.47483589,70.02188184,1,2013,3,18,5,1,1,0,0,0,0,3,2,0,2,1,0,2
0,0,1,49,1,0,8,0,0,0,4,0,0,3,0,1,711,11429,444.8333188,39.46102021,69.9973751,1,2013,3,18,5,0,1,0,0,0,0,4,4,1,4,1,0,2
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,505,11429,444.8333188,39.46102021,69.9973751,1,2013,3,18,6,0,1,0,0,0,0,5,2,0,2,1,0,2
0,1,1,49,1,0,3,0,0,0,1,0,0,1,0,0,5,11430,444.7944007,39.4575678,69.99125109,0,2013,3,18,11,0,0,0,0,0,0,0,1,0,1,1,0,2
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,3,11429,444.8333188,39.46102021,69.9973751,0,2013,3,18,13,0,0,0,0,0,0,0,1,0,1,1,0,2
0,0,2,49,1,0,3,0,0,0,1,0,0,1,0,0,6,11430,444.7944007,39.4575678,69.99125109,1,2013,3,18,14,-1,0,0,0,0,0,0,1,0,1,1,0,2
0,0,1,49,2,0,26,0,0,0,3,0,0,3,0,0,514,11434,444.6387966,39.44376421,69.96676579,1,2013,3,18,18,0,1,0,0,0,0,1,6,0,4,1,0,2
0,0,1,49,1,0,3,0,0,0,1,0,0,1,0,0,493,11434,444.6387966,39.44376421,69.96676579,1,2013,3,18,18,0,1,0,0,0,0,2,1,0,1,1,0,2
0,0,1,49,1,0,17,0,0,0,1,0,0,1,0,0,5,11444,444.2502621,39.40929745,69.9056274,1,2013,3,18,20,0,1,0,0,0,0,3,1,0,1,1,0,2
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,509,11444,444.2502621,39.40929745,69.9056274,1,2013,3,18,20,0,1,0,0,0,0,4,2,0,2,1,0,2
0,0,1,49,1,0,6,0,0,0,2,0,0,2,0,0,510,11444,444.2502621,39.40929745,69.9056274,1,2013,3,18,21,0,1,0,0,0,0,5,2,0,2,1,0,2
0,0,1,49,1,0,5,0,0,0,2,0,0,2,0,0,517,11447,444.1338342,39.39896916,69.88730672,1,2013,3,19,1,1,1,0,0,0,0,6,2,0,2,1,0,3
0,0,1,49,1,0,6,0,0,0,1,0,0,1,0,0,165,11447,444.1338342,39.39896916,69.88730672,1,2013,3,19,4,0,1,0,0,0,0,7,1,0,1,1,0,3
0,0,1,49,1,0,1,0,0,0,1,0,0,1,0,0,497,11447,444.1338342,39.39896916,69.88730672,1,2013,3,19,4,0,1,0,0,0,0,8,1,0,1,1,0,3
0,0,1,49,1,0,14,0,0,0,2,0,0,2,0,0,517,11450,444.0174672,39.38864629,69.86899563,1,2013,3,19,22,0,1,0,0,0,0,9,2,0,2,1,0,3
0,1,1,49,1,0,30,0,0,0,2,0,0,2,0,0,7,11472,443.1659693,39.31311018,69.73500697,0,2013,3,20,6,1,0,0,0,0,0,0,2,0,2,1,0,4
1,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,3,11450,444.0174672,39.38864629,69.86899563,1,2013,3,20,14,1,0,0,0,0,0,0,1,0,1,1,0,4
0,1,1,49,1,0,155,0,0,1,1,0,0,2,0,0,174,11367,447.2596112,39.67625583,70.37916777,1,2013,3,20,18,0,0,0,0,0,0,0,2,0,2,1,0,4
0,1,1,49,1,0,46,0,0,0,1,0,0,1,0,0,12,11393,446.2389186,39.58571052,70.21855525,1,2013,3,20,19,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,49,1,0,132,0,0,1,0,0,0,1,0,0,123,11291,450.2701266,39.94331769,70.85289168,1,2013,3,20,23,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,2,49,1,0,30,0,0,0,2,0,0,2,0,0,8,11341,448.2849837,39.76721629,70.54051671,1,2013,3,21,5,-1,0,0,0,0,0,0,7,0,7,1,0,5
0,0,2,49,1,0,46,0,0,0,1,0,0,1,0,0,13,11317,449.2356632,39.85155076,70.69011222,1,2013,3,21,5,-1,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,49,1,0,1,0,0,0,1,0,0,1,0,0,499,11317,449.2356632,39.85155076,70.69011222,1,2013,3,21,5,0,1,0,0,0,0,1,1,0,1,1,0,5
0,0,1,49,1,0,8,0,0,0,2,0,0,2,0,0,508,11319,449.1562859,39.84450923,70.6776217,1,2013,3,21,5,0,1,0,0,0,0,2,2,0,2,1,0,5
0,0,1,49,2,0,30,0,0,0,3,0,0,3,0,0,510,11341,448.2849837,39.76721629,70.54051671,1,2013,3,21,5,0,1,0,0,0,0,1,3,0,3,1,0,5
0,0,1,49,1,0,7,0,0,0,1,0,0,1,0,0,9,11344,448.1664316,39.75669958,70.52186178,1,2013,3,21,5,0,1,0,0,0,0,2,1,0,1,1,0,5
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,542,11344,448.1664316,39.75669958,70.52186178,1,2013,3,21,21,0,1,0,0,0,0,3,2,0,2,1,0,5
0,0,1,49,1,0,11,0,0,0,3,0,0,3,0,0,509,11347,448.0479422,39.74618842,70.50321671,1,2013,3,21,23,0,1,0,0,0,0,4,3,0,3,1,0,5
0,0,1,49,1,0,1,0,0,0,1,0,0,1,0,0,504,11347,448.0479422,39.74618842,70.50321671,1,2013,3,21,23,0,1,0,0,0,0,5,1,0,1,1,0,5
0,0,1,49,1,0,108,0,0,0,2,0,0,2,0,0,532,11345,448.1269282,39.75319524,70.51564566,1,2013,3,22,0,1,1,0,0,0,0,6,2,0,2,1,0,6
0,0,1,49,2,0,16,0,0,0,5,0,0,4,0,1,733,11354,447.7717104,39.72168399,70.45974987,1,2013,3,22,17,0,1,0,0,0,0,7,5,1,5,1,0,6
0,0,1,49,2,0,28,0,0,0,5,0,0,4,0,1,772,11389,446.3956449,39.59961366,70.24321714,1,2013,3,28,22,3,0,0,0,0,0,0,41,1,15,2,0,5
0,0,1,49,1,0,17,0,0,0,2,0,0,2,0,0,533,11384,446.5917077,39.61700632,70.27406887,1,2013,3,28,22,0,0,0,0,0,0,1,2,0,2,1,0,5
0,0,1,49,1,0,23,0,0,0,4,0,0,4,0,0,534,11393,446.2389186,39.58571052,70.21855525,1,2013,3,28,22,0,1,0,0,0,0,2,4,0,4,1,0,5
0,0,1,49,1,0,13,0,0,0,4,0,0,3,0,1,741,11399,446.0040354,39.56487411,70.18159488,1,2013,3,28,23,0,1,0,0,0,0,3,4,1,4,1,0,5
0,0,1,49,1,0,13,0,0,0,2,0,0,2,0,0,749,11406,445.7303174,39.54059267,70.13852358,1,2013,3,29,0,1,1,0,0,0,0,4,2,0,2,1,0,6
0,0,1,49,1,0,2,0,0,0,3,0,0,1,0,2,773,11406,445.7303174,39.54059267,70.13852358,1,2013,3,29,0,0,1,0,0,0,0,5,3,1,3,1,0,6
0,0,1,49,1,2,20,0,0,0,3,0,0,2,0,1,763,11419,445.2228742,39.49557755,70.05867414,1,2013,3,29,19,0,1,0,0,0,0,6,3,1,3,1,0,6
0,0,1,49,1,0,17,0,0,0,2,0,0,2,0,0,752,11421,445.1449085,39.48866124,70.04640574,1,2013,3,29,19,0,1,0,0,0,0,7,2,0,2,1,0,6
0,0,1,49,1,0,8,0,0,0,4,0,0,3,0,1,746,11426,444.9501138,39.47138106,70.01575354,1,2013,3,29,20,0,1,0,0,0,0,8,4,1,4,1,0,6
0,0,1,49,1,0,3,0,0,0,1,0,0,1,0,0,9,11426,444.9501138,39.47138106,70.01575354,1,2013,3,29,20,0,1,0,0,0,0,9,1,0,1,1,0,6
0,1,1,49,1,0,22,0,0,0,6,0,0,3,3,0,20,11386,446.5132619,39.61004743,70.26172493,0,2013,3,29,22,4,0,0,0,0,0,0,23,0,15,3,0,6
0,0,1,49,1,0,7,0,0,0,1,0,0,1,0,0,5,11429,444.8333188,39.46102021,69.9973751,1,2013,3,30,21,1,1,0,0,0,0,10,1,0,1,1,0,7
0,0,1,49,3,0,36,29,0,0,5,0,0,5,0,0,555,11437,446.5331818,39.60828889,70.21071959,1,2013,3,30,21,0,1,0,0,0,0,11,5,0,5,1,0,7
0,0,1,49,1,0,9,0,0,0,4,0,0,3,0,1,760,11443,446.2990475,39.58752076,70.17390544,1,2013,4,1,3,2,1,0,0,0,0,12,4,1,4,1,0,2
0,0,1,49,1,0,17,0,0,0,3,0,0,2,0,1,740,11449,446.0651585,39.56677439,70.13712988,1,2013,4,1,3,0,1,0,0,0,0,13,3,1,3,1,0,2
0,0,1,49,1,0,7,0,0,0,3,0,0,2,0,1,769,11454,445.8704383,39.54950236,70.10651301,1,2013,4,2,22,1,1,0,0,0,0,14,3,1,3,1,0,3
0,0,1,49,1,0,9,0,0,0,2,0,0,2,0,0,534,11458,445.7147844,39.53569558,70.08203875,1,2013,4,2,22,0,1,0,0,0,0,15,2,0,2,1,0,3
0,0,1,49,1,0,1,0,0,0,1,0,0,1,0,0,11,11459,445.6758879,39.5322454,70.07592286,1,2013,4,2,22,0,1,0,0,0,0,16,1,0,1,1,0,3
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,540,11459,445.6758879,39.5322454,70.07592286,1,2013,4,2,22,0,1,0,0,0,0,17,2,0,2,1,0,3
0,0,1,49,2,0,43,0,0,0,3,0,0,3,0,0,120,11589,445.4223833,38.48477004,70.06644232,1,2013,4,3,20,0,0,0.041666668,0,0,0,9,234,3,82,2,0,4
0,0,1,49,1,0,52,23,0,0,4,0,0,4,0,0,823,11611,446.2147963,38.49797606,70.10593403,1,2013,4,3,22,0,0,0.04,0,0,0,19,4,0,4,1,0,4
0,0,1,49,1,0,7,0,0,0,2,0,0,2,0,0,547,11612,446.1763693,38.4946607,70.09989666,1,2013,4,3,22,0,1,0.03846154,0,0,0,20,2,0,2,1,0,4
0,0,1,49,1,0,68,0,0,0,12,0,0,11,0,1,800,11647,444.83558,38.37898171,69.88924186,1,2013,4,3,23,0,1,0.037037037,0,0,0,21,12,1,12,1,0,4
1,0,1,49,4,0,359,233,2,0,31,0,0,30,0,1,413,11770,448.0883602,38.82752761,70.51826678,1,2013,4,4,5,1,1,0.035714287,0,0,0,22,67,2,39,1,0,5
0,0,1,49,1,0,39,32,0,0,7,0,0,7,0,0,65,11789,447.5358385,38.76495038,70.57426414,1,2013,4,4,5,0,1,0.06896552,0,0.04347826,0,23,7,0,7,1,1,5
0,0,1,49,1,0,2,27,0,0,3,0,0,3,0,0,52,11789,449.3171601,38.93460005,70.91356349,1,2013,4,4,5,0,1,0.06666667,0,0.041666668,0,24,3,0,3,1,0,5
0,0,1,49,2,0,224,10,3,0,9,0,0,11,0,0,52,11842,447.6439791,38.76034454,70.59618308,1,2013,4,4,6,0,1,0.06451613,0,0.04,0,25,14,0,12,1,0,5
1,0,1,49,4,0,216,0,3,0,12,0,0,14,0,1,336,11845,447.5306036,38.75052765,70.57830308,1,2013,4,4,6,0,1,0.0625,0,0.03846154,0,26,29,3,19,1,0,5
1,0,1,49,1,0,16,0,0,0,3,0,0,3,0,0,16,11852,447.2662842,38.7276409,70.53661829,1,2013,4,4,6,0,1,0.09090909,0,0.074074075,0,27,3,0,3,1,1,5
0,0,1,49,1,0,0,6,0,0,1,0,0,1,0,0,2,11852,447.2662842,38.7276409,70.53661829,1,2013,4,4,6,0,1,0.11764706,0,0.10714286,0,28,1,0,1,1,1,5
0,0,1,49,2,0,62,0,1,1,3,0,0,5,0,0,17,11848,447.4172856,38.74071573,70.56043214,1,2013,4,4,6,0,1,0.114285715,0,0.10344828,0,29,5,0,5,1,0,5
0,0,1,49,6,0,1017,0,21,1,19,0,0,41,0,0,27,12073,439.0789365,38.01871946,69.24542367,1,2013,4,4,19,0,1,0.11111111,0,0.1,0,30,50,0,44,1,0,5
0,0,1,49,1,0,2,0,0,0,1,0,0,1,0,0,2,12073,439.0789365,38.01871946,69.24542367,1,2013,4,4,19,0,1,0.10810811,0,0.09677419,0,31,1,0,1,1,0,5
0,1,1,49,1,0,0,6,0,0,1,0,0,1,0,0,55,12073,438.6647892,37.93589,69.16259422,0,2013,4,4,20,0,0,0,0,0,0,0,6,0,4,2,0,5
0,0,2,49,1,0,0,6,0,0,1,0,0,1,0,0,56,12181,434.77547,37.59954027,68.54938018,1,2013,4,4,20,-1,0,0,0,0,0,0,5,1,5,1,0,5
0,0,1,49,1,0,14,0,0,0,3,0,0,2,0,1,322,12188,434.525763,37.57794552,68.51000985,1,2013,4,4,21,0,1,0,0,0,0,1,3,1,3,1,0,5
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,6,12188,434.525763,37.57794552,68.51000985,0,2013,4,5,15,1,0,0,0,0,0,0,1,0,1,1,0,6
0,1,1,49,1,0,7,0,0,0,2,0,0,1,0,1,310,12193,434.3475765,37.56253588,68.48191585,0,2013,4,5,16,0,0,0,0,0,0,0,2,1,2,1,0,6
0,0,1,49,1,0,10,0,0,0,1,0,0,1,0,0,6,12193,434.3475765,37.56253588,68.48191585,1,2013,4,5,16,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,49,1,0,2,0,0,0,1,0,0,1,0,0,9,12193,434.3475765,37.56253588,68.48191585,1,2013,4,6,4,1,1,0,0,0,0,1,1,0,1,1,0,7
0,0,1,49,1,0,24,0,0,0,2,0,0,2,0,0,544,12201,434.0627817,37.53790673,68.43701336,1,2013,4,6,21,0,1,0,0,0,0,2,2,0,2,1,0,7
0,0,1,49,1,0,30,34,0,0,3,0,0,3,0,0,793,12207,435.5697551,37.68329647,68.73105595,1,2013,4,6,22,0,1,0,0,0,0,3,3,0,3,1,0,7
0,0,1,49,1,0,7,0,0,0,3,0,0,2,0,1,610,12208,435.534076,37.6802097,68.72542595,1,2013,4,6,23,0,1,0,0,0,0,4,3,0,3,1,0,7
0,0,1,49,2,0,10,0,0,0,4,0,0,3,0,1,639,12210,435.4627355,37.67403767,68.71416871,1,2013,4,6,23,0,1,0,0,0,0,5,4,0,4,1,0,7
0,0,1,49,1,0,22,0,0,0,4,0,0,3,0,1,785,12225,434.9284254,37.62781186,68.62985685,1,2013,4,6,23,0,1,0,0,0,0,6,4,1,4,1,0,7
0,0,1,49,1,0,30,54,0,0,3,0,0,3,0,0,797,12235,437.9239886,37.76052309,68.73722926,1,2013,4,7,1,1,1,0,0,0,0,7,3,0,3,1,0,1
0,0,1,49,2,0,58,0,0,0,7,0,0,7,0,0,583,12222,438.3897889,37.80068729,68.81034201,1,2013,4,7,5,0,1,0,0,0,0,8,10,0,8,1,0,1
0,1,1,49,2,0,0,0,0,0,2,0,0,0,2,0,3,12222,438.3897889,37.80068729,68.81034201,0,2013,4,7,20,0,0,0,0,0,0,0,5,0,3,1,0,1
0,0,1,49,1,0,4,0,0,0,1,0,0,1,0,0,10,12224,438.3180628,37.79450262,68.79908377,1,2013,4,7,20,0,0,0,0,0,0,0,1,0,1,1,0,1
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,584,12224,438.3180628,37.79450262,68.79908377,1,2013,4,7,20,0,1,0,0,0,0,1,2,0,2,1,0,1
0,0,1,49,2,0,16,38,0,0,4,0,0,4,0,0,587,12231,440.2747118,37.85463167,68.8414684,1,2013,4,7,21,0,1,0,0,0,0,2,7,0,5,1,0,1
0,0,1,49,2,0,139,0,0,0,3,0,0,3,0,0,809,12242,439.8791047,37.82061755,68.77961117,1,2013,4,7,21,0,1,0,0,0,0,3,6,0,4,1,0,1
0,0,1,49,1,0,5,0,0,0,2,0,0,2,0,0,556,12244,439.8072525,37.81443973,68.76837635,1,2013,4,7,22,0,1,0,0,0,0,4,2,0,2,1,0,1
0,0,1,49,2,0,30,0,0,0,5,0,0,4,1,0,695,12262,439.1616376,37.75893003,68.66742783,1,2013,4,8,4,1,1,0,0,0,0,5,5,0,5,1,0,2
0,0,1,49,1,0,22,0,0,0,2,0,0,2,0,0,561,12263,439.1258257,37.75585093,68.66182826,1,2013,4,8,5,0,1,0,0,0,0,6,2,0,2,1,0,2
0,0,1,49,1,0,11,0,0,0,1,0,0,1,0,0,9,12263,439.1258257,37.75585093,68.66182826,1,2013,4,8,5,0,1,0,0,0,0,7,1,0,1,1,0,2
0,0,1,49,1,0,23,0,1,0,3,0,0,3,0,1,812,12282,438.4465071,37.69744341,68.55560984,1,2013,4,8,16,0,1,0,0,0,0,8,4,1,4,1,0,2
0,0,1,49,1,0,3,0,0,0,1,0,0,1,0,0,17,12283,438.4108117,37.69437434,68.55002849,1,2013,4,8,17,0,1,0,0,0,0,9,1,0,1,1,0,2
0,0,1,49,2,0,12,0,0,0,6,0,0,6,0,0,21,12283,438.4108117,37.69437434,68.55002849,1,2013,4,8,17,0,1,0,0,0,0,10,6,0,6,1,0,2
0,0,1,49,1,0,12,0,0,0,2,0,0,2,0,0,557,12287,438.2680882,37.68210304,68.52771222,1,2013,4,8,18,0,1,0,0,0,0,11,2,0,2,1,0,2
0,0,1,49,1,0,11,0,0,0,1,0,0,1,0,0,4,12291,438.1254577,37.66983972,68.50541046,1,2013,4,8,18,0,1,0,0,0,0,12,1,0,1,1,0,2
0,0,1,49,10,0,377,0,7,0,7,0,0,10,0,1,828,12562,428.6737781,36.85718835,67.02754338,1,2013,4,8,21,0,1,0,0,0,0,13,144,5,30,1,0,2
1,0,1,49,2,0,20,0,0,0,5,0,0,4,0,1,797,12570,428.4009547,36.83373111,66.98488465,1,2013,4,8,21,0,1,0,0,0,0,14,5,1,5,1,0,2
0,0,1,49,3,0,71,0,1,0,5,0,0,5,0,1,338,12626,426.5008712,36.67036274,66.68778711,1,2013,4,8,22,0,1,0.0625,0,0.06666667,0,15,25,3,11,1,1,2
0,0,1,49,1,0,148,16,1,0,5,0,0,6,0,0,701,12661,426.2696469,36.7269568,66.66140115,1,2013,4,9,3,1,1,0.05882353,0,0.0625,0,16,6,0,6,1,0,3
0,0,1,49,1,0,16,0,0,0,3,0,0,3,0,0,112,12661,426.2696469,36.7269568,66.66140115,1,2013,4,9,4,0,1,0.055555556,0,0.05882353,0,17,3,0,3,1,0,3
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,572,12661,426.2696469,36.7269568,66.66140115,1,2013,4,9,15,0,1,0.05263158,0,0.055555556,0,18,2,0,2,1,0,3
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,605,12661,426.2696469,36.7269568,66.66140115,1,2013,4,10,2,1,1,0.05,0,0.05263158,0,19,2,0,2,1,0,4
0,0,1,49,1,0,3,0,0,0,2,0,0,2,0,0,562,12661,426.2696469,36.7269568,66.66140115,1,2013,4,10,16,0,1,0.04761905,0,0.05,0,20,2,0,2,1,0,4
0,0,1,49,1,0,44,0,0,0,2,0,0,2,0,0,607,12668,426.0341017,36.70666246,66.62456584,1,2013,4,10,17,0,1,0.045454547,0,0.04761905,0,21,2,0,2,1,0,4
0,0,1,49,1,0,2,0,0,0,1,0,0,1,0,0,106,12668,426.0341017,36.70666246,66.62456584,1,2013,4,10,17,0,1,0.04347826,0,0.045454547,0,22,1,0,1,1,0,4
0,0,1,49,2,0,39,0,0,1,1,0,0,2,0,0,100,12646,426.7752649,36.77052032,66.7404713,1,2013,4,10,17,0,1,0.041666668,0,0.04347826,0,23,5,0,3,1,0,4
0,0,1,49,1,0,21,0,0,0,4,0,0,3,0,1,809,12637,427.0792118,36.79670808,66.78800348,1,2013,4,10,18,0,1,0.04,0,0.041666668,0,24,4,1,4,1,0,4
0,0,1,49,1,0,9,0,0,0,3,0,0,2,0,1,810,12644,426.8427713,36.7763366,66.75102816,1,2013,4,10,18,0,1,0.03846154,0,0.04,0,25,3,1,3,1,0,4
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,46,12642,426.910299,36.78215472,66.76158836,0,2013,4,10,20,0,0,0.037037037,0,0,0,0,1,0,1,1,0,4
0,0,1,49,1,0,3,0,0,0,1,0,0,1,0,0,24,12642,426.910299,36.78215472,66.76158836,1,2013,4,10,20,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,49,1,0,17,0,0,0,2,0,0,2,0,0,14,12642,426.910299,36.78215472,66.76158836,1,2013,4,10,21,0,1,0,0,0,0,1,2,0,2,1,0,4
0,0,1,49,1,0,16,0,0,0,2,0,0,2,0,0,610,12649,426.6740454,36.76179935,66.72464226,1,2013,4,10,22,0,1,0,0,0,0,2,2,0,2,1,0,4
0,1,1,49,1,0,7,0,0,0,2,0,0,2,0,0,23,12652,426.5728739,36.75308252,66.70882074,0,2013,4,11,12,1,0,0,0,0,0,0,2,0,2,1,0,5
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,28,12652,426.5728739,36.75308252,66.70882074,0,2013,4,14,13,3,0,0,0,0,0,0,2,0,2,2,0,1
0,0,1,49,1,0,125,0,0,0,4,0,0,4,0,0,28,12689,425.3290251,36.64591378,66.51430373,1,2013,4,15,19,1,0,0,0,0,0,0,4,0,4,1,0,2
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,5,12689,425.3290251,36.64591378,66.51430373,0,2013,4,15,23,0,0,0,0,0,0,0,1,0,1,1,0,2
0,0,1,49,1,0,3,0,0,0,1,0,0,1,0,0,7,12690,425.2955083,36.643026,66.50906225,1,2013,4,16,0,1,0,0,0,0,0,0,1,0,1,1,0,3
0,0,1,49,1,0,2,0,0,0,1,0,0,1,0,0,8,12690,425.2955083,36.643026,66.50906225,1,2013,4,16,0,0,1,0,0,0,0,1,1,0,1,1,0,3
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,582,12690,425.2955083,36.643026,66.50906225,1,2013,4,16,17,0,1,0,0,0,0,2,2,0,2,1,0,3
0,0,1,49,2,0,19,0,0,0,4,0,0,4,0,0,608,12698,425.0275634,36.61994015,66.46716018,1,2013,4,16,20,0,1,0,0,0,0,3,7,0,5,1,0,3
1,0,1,49,1,0,2,0,0,0,2,0,0,2,0,0,578,12699,424.994094,36.61705646,66.46192614,1,2013,4,16,20,0,1,0,0,0,0,4,2,0,2,1,0,3
0,0,1,49,1,0,0,4,0,0,1,0,0,1,0,0,2,12699,424.994094,36.61705646,66.46192614,1,2013,4,16,20,0,1,0.16666667,0,0.2,0.2,5,1,0,1,1,1,3
0,0,1,49,1,0,10,0,0,0,2,0,0,2,0,0,592,12698,425.0275634,36.61994015,66.46716018,1,2013,4,16,20,0,1,0.14285715,0,0.16666667,0.2,6,2,0,2,1,0,3
0,0,1,49,1,0,6,0,0,0,2,0,0,2,0,0,577,12703,424.8602692,36.60552625,66.44099819,1,2013,4,16,22,0,1,0.125,0,0.14285715,0.2,7,2,0,2,1,0,3
0,0,1,49,2,0,44,17,0,0,5,0,0,5,0,0,838,12709,425.2104808,36.66692895,66.56699976,1,2013,4,16,22,0,1,0.11111111,0,0.125,0.2,8,11,0,7,1,0,3
0,0,1,49,1,0,6,0,0,0,2,0,0,2,0,0,581,12710,425.177026,36.66404406,66.56176239,1,2013,4,17,0,1,1,0.1,0,0.11111111,0.2,9,2,0,2,1,0,4
0,0,1,49,1,1,17,4,0,0,3,0,0,3,0,0,585,12717,424.9429897,36.64386255,66.52512385,1,2013,4,17,0,0,1,0.09090909,0,0.1,0.2,10,3,0,3,1,0,4
0,0,1,49,1,0,4,0,0,0,2,0,0,2,0,0,591,12717,424.9429897,36.64386255,66.52512385,1,2013,4,17,4,0,1,0.083333336,0,0.09090909,0.2,11,2,0,2,1,0,4
0,0,1,49,2,0,12,0,0,0,3,0,0,3,0,0,600,12717,424.9429897,36.64386255,66.52512385,1,2013,4,17,15,0,1,0.07692308,0,0.083333336,0.2,12,6,0,4,1,0,4
0,1,1,49,1,0,2878,0,5,0,0,0,0,5,0,0,0,13090,412.8342246,35.59969442,64.62948816,1,2013,4,18,13,1,0,0.071428575,0,0,0,0,5,1,5,1,0,5
0,1,1,49,1,0,2,0,0,0,1,0,0,1,0,0,29,12717,424.9429897,36.64386255,66.52512385,0,2013,4,19,16,2,0,0.071428575,0,0,0,0,1,0,1,1,0,6
0,0,1,49,1,0,17,0,0,0,6,0,0,5,0,1,828,12719,424.8761695,36.63810048,66.5146631,1,2013,4,19,16,0,0,0,0,0,0,0,6,1,6,1,0,6
0,0,1,49,1,0,7,0,0,0,1,0,0,1,0,0,31,12723,424.7425922,36.62658178,66.49375147,1,2013,4,19,16,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,49,1,0,45,0,1,1,3,0,0,5,0,0,674,12723,424.7425922,36.62658178,66.49375147,1,2013,4,19,20,0,1,0,0,0,0,2,4,0,4,1,0,6
0,0,1,49,2,0,146,0,0,0,4,0,0,3,0,1,1044,12743,424.0759633,36.56909676,66.38939025,1,2013,4,20,5,1,1,0,0,0,0,3,7,1,5,1,0,7
0,0,1,49,1,0,33,0,0,0,1,0,0,1,0,0,55,12751,423.8098973,36.54615324,66.34773743,1,2013,4,20,5,0,1,0,0,0,0,4,1,0,1,1,0,7
